Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mini-bolo-de-doce-de-leite-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-Mini_bolo_doce_de_leite.png?v=1774437401,2,Mini Bolo de Doce de Leite - 2un. 168g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-bolo-de-doce-de-leite-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7144.heic?v=1774437401,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-bolo-de-chocolate-50-cacau-2un-168g,Mini Bolo de Chocolate 50% Cacau - 2un 168g,"<p>Farinha de amêndoas, ovos, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), chocolate 50% sem açúcar (massa de cacau, manteiga de cacau), manteiga ghee, farinha de castanha de caju, cacau em pó, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila). Ingredientes do recheio: leite integral zero lactose, chocolate meio amargo (manteiga de Theobromas, massa de cacau), cacau em pó, extrato de baunilha, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila). ALÉRGICOS: CONTÉM OVOS, AMÊNDOA, CASTANHA DE CAJU E LEITE. PODE CONTER CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Title,Default Title,,,,,,,,mbc70,168.0,shopify,deny,manual,71.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/8_29.jpg?v=1774526891,1,Mini Bolo de Chocolate 50% Cacau - 2un 168g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo:</b><br> Pré-aqueça o forno a 160°C por 10 minutos.<br> Retire o plástico da embalagem e aqueça por <b>8 a 10 minutos</b> até o centro ficar levemente derretido.<br> Ou leve ao micro-ondas por <b>20 a 25 segundos</b> em potência média.<br> Se preferir, deixe descongelar naturalmente por até 1 hora em temperatura ambiente.</p>","<p>Um bolo de chocolate pensado para entregar prazer e equilíbrio. O <b>Mini Bolo de Chocolate 50% Cacau</b> da MOVE é feito com chocolate sem açúcar, farinha de amêndoas e castanha de caju, adoçado com estévia e fibra de mandioca — ingredientes que respeitam seu corpo e o seu paladar.</p> <br> <p>O recheio cremoso de chocolate meio amargo, com extrato natural de baunilha e leite zero lactose, derrete no centro e transforma cada mordida em um momento de puro conforto. A textura é úmida, densa e delicada, com o amargor sutil do cacau equilibrando a doçura natural dos ingredientes.</p> <br> <p>É o doce ideal para quem busca autenticidade no sabor, sem abrir mão da saúde.</p>","R$ 45,50","<p><b>Intensidade na medida, com cremosidade no centro</b></p>",,,,,,,,,,,,,,,,,,,,g,,,active
mini-bolo-de-chocolate-50-cacau-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-_Mini_Bolo_de_Chocolate_50_Cacau.png?v=1774438077,2,Mini Bolo de Chocolate 50% Cacau - 2un 168g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-bolo-de-chocolate-50-cacau-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/9_23.jpg?v=1774526891,3,Mini Bolo de Chocolate 50% Cacau - 2un 168g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-bolo-de-chocolate-50-cacau-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_8607.jpg?v=1774438077,4,Mini Bolo de Chocolate 50% Cacau - 2un 168g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-bolo-de-chocolate-50-cacau-2un-168g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_8613.jpg?v=1774438077,5,Mini Bolo de Chocolate 50% Cacau - 2un 168g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-move-de-fumeiro-2un-340g,Pão Move de Fumeiro - 2un. 340g,"<p>Farinha de amêndoas, carne de fumeiro (carne suína), tapioca granulada, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), ovos, queijo mussarela zero lactose, queijo parmesão zero lactose, azeite de oliva extravirgem, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM OVOS, AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Lanche fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,pmf,340.0,shopify,deny,manual,72.86,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/10_24.jpg?v=1774526892,1,Pão Move de Fumeiro - 2un. 340g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e aqueça por <b>30 a 35 minutos</b>, até a superfície dourar levemente e o recheio estar bem quente.<br> Para uma casquinha mais crocante, finalize por 5 minutos na airfryer.</p>","<p>Um pão nutritivo, recheado e naturalmente sem glúten, que combina o defumado artesanal da carne de fumeiro com a delicadeza de uma massa leve e rica em ingredientes de verdade.</p> <br> <p>O <b>Pão MOVE de Fumeiro</b> é feito com farinha de amêndoas, tapioca granulada, creme vegetal à base de amêndoas e dois queijos zero lactose. O recheio traz carne suína defumada de forma tradicional, com azeite extravirgem, resultando em um sabor marcante, mas equilibrado.</p> <br> <p>É uma opção completa, que respeita a cultura alimentar brasileira e eleva o lanche a um novo patamar de saúde, sabor e afeto.</p>","R$ 46,36",<p><b>Sabores do interior com alma urbana e limpa</b></p>,,,,ovos; leite; nozes,,,sem-gluten; nao-contem-lactose,,nozes,,,,,,,,,,,g,,,active
pao-move-de-fumeiro-2un-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-_Pao_Move_de_Fumeiro.png?v=1774438748,2,Pão Move de Fumeiro - 2un. 340g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-torta-de-frango-2un-240g,Mini Torta de Frango - 2un. 240g,"<p>Farinha de amêndoas, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), recheio de frango desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), polvilho doce, manteiga ghee, gema de ovo, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM OVOS, AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,mtf,240.0,shopify,deny,manual,64.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T084945.851.jpg?v=1774526891,1,Mini Torta de Frango - 2un. 240g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>25 a 30 minutos</b>, ou até a superfície dourar levemente e o recheio estar bem aquecido.<br> Deixe descansar por 2 minutos antes de servir.</p>","<p>Feita com ingredientes naturais e uma massa nutritiva sem glúten, a <b>Mini Torta de Frango</b> da MOVE entrega a experiência de uma torta caseira, mas com um preparo limpo, funcional e cheio de sabor.</p> <br> <p>A massa combina farinha de amêndoas, polvilho doce, manteiga ghee e creme vegetal com pasta de amêndoas, garantindo textura leve e casquinha dourada. O recheio é de frango desfiado, temperado com azeite extravirgem, páprica doce, coentro, alho e pimentão, oferecendo um sabor equilibrado, úmido e aromático.</p> <br> <p>Uma torta completa, que cuida do corpo sem abrir mão do afeto à mesa.</p>","R$ 41,30","<p><b>Um clássico de padaria, repensado com leveza e verdade</b></p>",,,,,,,,,,,,,,,,,,,,g,,,active
mini-torta-de-frango-2un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-_Mini_Quiche_de_Quatro_Queijos.png?v=1774439473,2,Mini Torta de Frango - 2un. 240g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-quatro-queijos-2un-240g,Mini Quiche de Quatro Queijos - 2un 240g,"<p>Farinha de amêndoas, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), queijo parmesão zero lactose, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), queijo mussarela zero lactose, queijo tipo provolone zero lactose, queijo tipo gorgonzola zero lactose, polvilho doce, manteiga ghee, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER OVOS, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e tortas",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,240.0,shopify,deny,manual,64.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/14_19.jpg?v=1774526892,1,Mini Quiche de Quatro Queijos - 2un 240g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem, leve ao forno por <b>25 a 30 minutos</b>, ou até ficar levemente dourada por fora e bem aquecida por dentro.<br> Aguarde 2 minutos antes de servir para preservar a textura.</p>","<p>Um clássico europeu com sotaque leve e ingredientes inteligentes. A <b>Mini Quiche de Quatro Queijos</b> da MOVE combina parmesão, mussarela, provolone e gorgonzola — todos zero lactose — em um recheio cremoso, rico em sabor e equilibrado no contraste entre intensidade e suavidade.</p> <br> <p>A base, feita com farinha de amêndoas e polvilho doce, é leve, crocante e naturalmente sem glúten. O creme vegetal com pasta de amêndoas e a bebida vegetal garantem uma textura aveludada, sem abrir mão da nutrição limpa e funcional.</p> <br> <p>Uma opção elegante para o lanche, brunch ou entrada. Conforto e sofisticação em cada mordida.</p>","R$41,30","<p><b>Camadas de cremosidade, contraste e delicadeza</b></p>",,,,leite; nozes,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,active
mini-quiche-de-quatro-queijos-2un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Quatro_Quiejos_-hover-move.png?v=1774439653,2,Mini Quiche de Quatro Queijos - 2un 240g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coxinha-de-fumeiro-8-un-312g,Coxinha de Fumeiro – 8 un.  312g,"<p data-start=""99"" data-end=""371"">Mandioca, fécula de batata, óleo de coco extravirgem, azeite de oliva extravirgem, carne de fumeiro (carne suína e sal), requeijão, zero lactose e amaranto em flocos. ALÉRGICOS: CONTÉM DERIVADO DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU, CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Lanche fit, Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,312.0,shopify,deny,manual,54.83,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/15_14.jpg?v=1774526893,1,Coxinha de Fumeiro – 8 un. 312g - Move Gourmet,false,,,,,,,,,,,,,,,,,,"R$ 34,89",,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
coxinha-de-fumeiro-8-un-312g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Coxinha_de_Frango_Organico_2.png?v=1774439678,2,Coxinha de Frango Orgânico – 8 un. 312g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-move-de-frango-2un-340g,Pão Move de Frango - 2un 340g,"<p>Farinha de amêndoas, recheio de frango desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), tapioca granulada, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), ovos, queijo mussarela zero lactose, queijo parmesão zero lactose, azeite de oliva extravirgem, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM OVOS, AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Low carb, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,340.0,shopify,deny,manual,74.51,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/11_22.jpg?v=1774526893,1,Pão Move de Frango - 2un 340g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> 

<p><br><b>Modo de preparo (sem descongelar):</b> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>30 a 35 minutos</b>, ou até o interior estar bem aquecido e a casquinha levemente crocante.<br> Para mais crocância, finalize por 5 minutos na airfryer.</p>","<p>Inspirado no pão de queijo, mas com muito mais recheio, nutrição e propósito. O <b>Pão MOVE de Frango</b> traz uma massa leve e naturalmente sem glúten, feita com farinha de amêndoas e tapioca granulada. Fica macia por dentro e levemente dourada por fora.</p> 

<br> 
<p>O recheio é de frango desfiado com tempero artesanal: páprica doce, coentro, alho e azeite extravirgem, combinados com um creme vegetal à base de amêndoas e dois queijos zero lactose. Eles derretem e envolvem tudo com cremosidade na medida.</p> <p>É um lanche completo, com alto valor nutricional e aquele sabor que conforta sem pesar.</p>","R$47,41","Conforto, nutrição e sabor em cada mordida quente",,,,ovos; nozes; leite,,,sem-gluten; nao-contem-lactose,,nozes,,,,,,,,,,,g,,,active
pao-move-de-frango-2un-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_paomove-hover-move.png?v=1774439709,2,Pão Move de Frango - 2un 340g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-move-de-frango-2un-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_3537.png?v=1774439709,3,Pão Move de Frango - 2un 340g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-de-parmesao,Pão de Parmesão - 1un. 570g,"<p>Ingredientes: farinha de amêndoas, farinha de aveia sem glúten, ovos, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), queijo parmesão zero lactose, óleo de coco extravirgem, fermento biológico e sal. ALÉRGICOS: CONTÉM OVOS E DERIVADOS DE LEITE. PODE CONTER AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Low carb, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,'10,570.0,shopify,deny,manual,75.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/12_20.jpg?v=1774526894,1,Pão de Parmesão - 1un. 570g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo:</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>20 a 25 minutos</b>, ou até o centro estar aquecido e a casca levemente crocante.<br> Se preferir, descongele antes em temperatura ambiente por até 2 horas e aqueça por apenas <b>10 a 12 minutos</b>.</p>","<p>Com casca levemente dourada, miolo úmido e aroma envolvente, o <b>Pão de Parmesão</b> da MOVE é uma releitura saudável e cheia de personalidade. Feito com farinha de amêndoas e aveia sem glúten, ovos e bebida vegetal, ele combina cremosidade e estrutura sem o uso de trigo, leite ou aditivos artificiais.</p> <br> <p>O queijo parmesão zero lactose entra em destaque, trazendo sabor marcante e textura equilibrada, sem pesar. É perfeito para o café da manhã, o lanche ou como base para uma refeição leve e nutritiva.</p> <br> <p>Uma escolha saborosa, sem concessões, para quem quer comer com inteligência e prazer.</p>","R$48,30","<p><b>Textura macia, sabor marcante, ingredientes limpos</b></p>",,,,,,,,,,,,,,,,,,,,g,,,active
pao-de-parmesao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Pao_Parmesao-hover-move.png?v=1774439736,2,Pão de Parmesão - 1un. 570g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-de-parmesao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IogaMulheresdoBem_FernandaFerrari_TayseArgoloFotografia-175.png?v=1774439736,3,Pão de Queijo Parmesão - 1un. 570g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brownie-4-un-135g-plano-anual-via-pix,Brownie – 4 un.  135g (Plano anual via pix),"<p data-start=""97"" data-end=""419""><strong data-start=""97"" data-end=""114"">Ingredientes:</strong> chocolate 70% sem açúcar (massa de cacau, manteiga de cacau), ovos, óleo de coco extravirgem, farinha de amêndoas, cacau em pó, bicarbonato de sódio, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca), emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila).</p>
<p data-start=""421"" data-end=""578""><strong data-start=""421"" data-end=""435"">ALÉRGICOS:</strong> CONTÉM OVOS E AMÊNDOA. PODE CONTER CASTANHA DE CAJU, CASTANHA DO PARÁ E DERIVADOS DE LEITE. <strong data-start=""530"" data-end=""552"">NÃO CONTÉM GLÚTEN. </strong><strong data-start=""555"" data-end=""578"">NÃO CONTÉM LACTOSE.</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Sobremesas em forma de barra",Doce,"Sem açucar, Sem glúten, Zero Lactose",false,Title,Default Title,,,,,,,,,135.0,shopify,deny,manual,495.60,708.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IamgemBrownie.png?v=1753310261,1,Brownie – 4 un. 135g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$41,30",,,,,ovos; nozes,,,sem-gluten; nao-contem-lactose,chocolate,nozes,,,,,,,,,,,g,,,draft
brownie-4-un-135g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Brownie_2.png?v=1774440460,2,Brownie – 4 un. 135g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coxinha-de-frango-organico-8-un-312g-plano-anual-via-pix,Coxinha de Frango Orgânico – 8 un.  312g (Plano anual via pix),"<p data-start=""99"" data-end=""371""><strong data-start=""99"" data-end=""116"">Ingredientes:</strong> mandioca, fécula de batata, óleo de coco extravirgem, azeite de oliva extravirgem, recheio de frango desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), requeijão zero lactose, amaranto em flocos e sal.</p>
<p data-start=""373"" data-end=""528""><strong data-start=""373"" data-end=""387"">ALÉRGICOS:</strong> CONTÉM DERIVADO DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. <strong data-start=""480"" data-end=""502"">NÃO CONTÉM GLÚTEN. </strong><strong data-start=""505"" data-end=""528"">NÃO CONTÉM LACTOSE.</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Lanche fit, Salgado fit, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,,312.0,shopify,deny,manual,469.98,671.40,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemCoxinhadeFrangoOrganico.png?v=1753310260,1,Coxinha de Frango Orgânico – 8 un. 312g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$39,17",,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,draft
coxinha-de-frango-organico-8-un-312g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Coxinha_de_Frango_Organico_2.png?v=1774439678,2,Coxinha de Frango Orgânico – 8 un. 312g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,Mini Quiche de Fumeiro – 2 un.  240g (Plano anual via pix),"<p><meta charset=""utf-8""><span></span><span></span><span>Carne de fumeiro (carne suína), banana da terra, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), farinha de amêndoas, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), polvilho doce, queijo parmesão zero lactose, manteiga ghee, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER OVOS, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e tortas",Salgado,"Low carb, Salgado fit, Sem açucar, Sem lactose, Zero Glúten, Zero poliol",false,Title,Default Title,,,,,,,,mqf240,240.0,shopify,deny,manual,495.60,708.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoprodutoMiniQuichedeFumeiro.png?v=1753310261,1,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$41,30",,,,,nozes; leite; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,draft
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_02.jpg?v=1774440670,2,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
